,id3,f1_by_id3_min,f1_by_id3_max,f1_by_id3_mean,f1_by_id3_median,f1_by_id3_count,f1_by_id3_sum,f1_by_id3_kvad_sum,f1_by_id3_interkvartil_razmah,f1_by_id3_range_dannih,f1_by_id3_quant90,f2_by_id3_min,f2_by_id3_max,f2_by_id3_mean,f2_by_id3_median,f2_by_id3_count,f2_by_id3_sum,f2_by_id3_kvad_sum,f2_by_id3_interkvartil_razmah,f2_by_id3_range_dannih,f2_by_id3_quant90,f3_by_id3_min,f3_by_id3_max,f3_by_id3_mean,f3_by_id3_median,f3_by_id3_count,f3_by_id3_sum,f3_by_id3_kvad_sum,f3_by_id3_interkvartil_razmah,f3_by_id3_range_dannih,f3_by_id3_quant90,f4_by_id3_min,f4_by_id3_max,f4_by_id3_mean,f4_by_id3_median,f4_by_id3_count,f4_by_id3_sum,f4_by_id3_kvad_sum,f4_by_id3_interkvartil_razmah,f4_by_id3_range_dannih,f4_by_id3_quant90,f5_by_id3_min,f5_by_id3_max,f5_by_id3_mean,f5_by_id3_median,f5_by_id3_count,f5_by_id3_sum,f5_by_id3_kvad_sum,f5_by_id3_interkvartil_razmah,f5_by_id3_range_dannih,f5_by_id3_quant90,f6_by_id3_min,f6_by_id3_max,f6_by_id3_mean,f6_by_id3_median,f6_by_id3_count,f6_by_id3_sum,f6_by_id3_kvad_sum,f6_by_id3_interkvartil_razmah,f6_by_id3_range_dannih,f6_by_id3_quant90,f7_by_id3_min,f7_by_id3_max,f7_by_id3_mean,f7_by_id3_median,f7_by_id3_count,f7_by_id3_sum,f7_by_id3_kvad_sum,f7_by_id3_interkvartil_razmah,f7_by_id3_range_dannih,f7_by_id3_quant90,f8_by_id3_min,f8_by_id3_max,f8_by_id3_mean,f8_by_id3_median,f8_by_id3_count,f8_by_id3_sum,f8_by_id3_kvad_sum,f8_by_id3_interkvartil_razmah,f8_by_id3_range_dannih,f8_by_id3_quant90
249,4647913194946136592,1,12,5.5,4.5,4,22,210,8.0,11,10.8,1,12,5.25,4.0,4,21,195,7.25,11,10.5,1.0,5.0,3.770833333333333,4.541666666666666,4,15.083333333333332,67.25694444444444,1.0625,4.0,4.875,35,1829,583.25,234.5,4,2333,3477051,600.75,1794,1381.1000000000004,11,692,201.5,51.5,4,806,486670,222.0,681,510.2000000000001,4.285714285714286,4.7293233082706765,4.497104057300167,4.486689317607853,4,17.988416229200666,81.0080321603519,0.23379337490801966,0.4436090225563909,4.681111334925614,2,48,20.25,15.5,4,81,2829,18.25,46,39.60000000000001,3,79,32.5,24.0,4,130,7690,37.0,76,66.10000000000001
250,4668354186217610145,21,65,43.0,43.0,2,86,4666,22.0,44,60.6,1,21,11.0,11.0,2,22,442,10.0,20,19.0,5.0,5.0,5.0,5.0,2,10.0,50.0,0.0,0.0,5.0,6,253,129.5,129.5,2,259,64045,123.5,247,228.3,0,6,3.0,3.0,2,6,36,3.0,6,5.4,4.557312252964427,5.0,4.778656126482213,4.778656126482213,2,9.557312252964426,45.7690949710197,0.22134387351778617,0.44268774703557323,4.955731225296443,27,66,46.5,46.5,2,93,5085,19.5,39,62.1,74,528,301.0,301.0,2,602,284260,227.0,454,482.6
251,4677682577014880578,13,13,13.0,13.0,1,13,169,0.0,0,13.0,12,12,12.0,12.0,1,12,144,0.0,0,12.0,4.923076923076923,4.923076923076923,4.923076923076923,4.923076923076923,1,4.923076923076923,24.236686390532547,0.0,0.0,4.923076923076923,10,10,10.0,10.0,1,10,100,0.0,0,10.0,0,0,0.0,0.0,1,0,0,0.0,0,0.0,4.5,4.5,4.5,4.5,1,4.5,20.25,0.0,0.0,4.5,106,106,106.0,106.0,1,106,11236,0.0,0,106.0,171,171,171.0,171.0,1,171,29241,0.0,0,171.0
252,4678817758517429044,6,21,13.5,13.5,2,27,477,7.5,15,19.5,6,19,12.5,12.5,2,25,397,6.5,13,17.7,3.333333333333333,4.619047619047619,3.976190476190476,3.976190476190476,2,7.952380952380952,32.44671201814058,0.6428571428571432,1.2857142857142856,4.4904761904761905,5,566,285.5,285.5,2,571,320381,280.5,561,509.90000000000003,1,74,37.5,37.5,2,75,5477,36.5,73,66.7,4.2,4.821554770318021,4.5107773851590105,4.5107773851590105,2,9.021554770318021,40.88739040317647,0.3107773851590103,0.6215547703180206,4.759399293286219,76,78,77.0,77.0,2,154,11860,1.0,2,77.8,90,111,100.5,100.5,2,201,20421,10.5,21,108.9
253,4682675288653932955,20,20,20.0,20.0,1,20,400,0.0,0,20.0,20,20,20.0,20.0,1,20,400,0.0,0,20.0,4.85,4.85,4.85,4.85,1,4.85,23.522499999999997,0.0,0.0,4.85,419,419,419.0,419.0,1,419,175561,0.0,0,419.0,77,77,77.0,77.0,1,77,5929,0.0,0,77.0,4.701670644391408,4.701670644391408,4.701670644391408,4.701670644391408,1,4.701670644391408,22.105706848331916,0.0,0.0,4.701670644391408,32,32,32.0,32.0,1,32,1024,0.0,0,32.0,36,36,36.0,36.0,1,36,1296,0.0,0,36.0
254,4688880124447619311,25,25,25.0,25.0,1,25,625,0.0,0,25.0,25,25,25.0,25.0,1,25,625,0.0,0,25.0,4.36,4.36,4.36,4.36,1,4.36,19.009600000000002,0.0,0.0,4.36,169,169,169.0,169.0,1,169,28561,0.0,0,169.0,8,8,8.0,8.0,1,8,64,0.0,0,8.0,4.810650887573964,4.810650887573964,4.810650887573964,4.810650887573964,1,4.810650887573964,23.142361962116173,0.0,0.0,4.810650887573964,111,111,111.0,111.0,1,111,12321,0.0,0,111.0,216,216,216.0,216.0,1,216,46656,0.0,0,216.0
255,4706934750290838930,3,3,3.0,3.0,1,3,9,0.0,0,3.0,2,2,2.0,2.0,1,2,4,0.0,0,2.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,1,1,1.0,1.0,1,1,1,0.0,0,1.0,0,0,0.0,0.0,1,0,0,0.0,0,0.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,3,3,3.0,3.0,1,3,9,0.0,0,3.0,11,11,11.0,11.0,1,11,121,0.0,0,11.0
256,4713546860312831975,5,52,18.0,11.0,7,126,3892,14.0,47,34.000000000000014,1,44,14.571428571428571,8.0,7,102,2824,14.5,43,30.800000000000008,4.227272727272728,5.0,4.772289615146758,4.809523809523809,7,33.406027306027305,159.90691611529775,0.31538461538461604,0.7727272727272716,5.0,1,105,37.42857142857143,21.0,7,262,17936,34.5,104,84.00000000000001,0,53,15.142857142857142,9.0,7,106,3976,20.0,53,39.80000000000001,4.5,5.0,4.861819727891157,4.9375,7,34.032738095238095,165.67772711167802,0.18809523809523743,0.5,5.0,10,98,33.57142857142857,20.0,7,235,14347,30.5,88,73.4,11,129,48.285714285714285,24.0,7,338,29292,46.0,118,111.60000000000001
257,4726109286237435759,2,44,23.0,23.0,2,46,1940,21.0,42,39.8,2,40,21.0,21.0,2,42,1604,19.0,38,36.2,3.0,4.931818181818182,3.965909090909091,3.965909090909091,2,7.931818181818182,33.322830578512395,0.9659090909090913,1.9318181818181817,4.738636363636363,8,1547,777.5,777.5,2,1555,2393273,769.5,1539,1393.1,5,210,107.5,107.5,2,215,44125,102.5,205,189.5,4.888817065287654,5.0,4.944408532643827,4.944408532643827,2,9.888817065287654,48.90053229784779,0.05559146735617304,0.11118293471234608,4.988881706528765,1,406,203.5,203.5,2,407,164837,202.5,405,365.5,2,723,362.5,362.5,2,725,522733,360.5,721,650.9
258,4729502085659009298,1,12,5.75,5.0,4,23,213,7.25,11,10.8,1,12,5.75,5.0,4,23,213,7.25,11,10.8,1.0,5.0,3.78125,4.5625,4,15.125,67.640625,1.09375,4.0,4.8875,3,50,16.75,7.0,4,67,2615,14.75,47,37.7,0,0,0.0,0.0,4,0,0,0.0,0,0.0,3.82,5.0,4.455,4.5,4,17.82,80.5924,1.045,1.1800000000000002,5.0,8,21,14.0,13.5,4,56,910,10.0,13,20.1,24,51,32.25,27.0,4,129,4643,9.75,27,44.400000000000006
259,4757405188678784880,71,71,71.0,71.0,1,71,5041,0.0,0,71.0,70,70,70.0,70.0,1,70,4900,0.0,0,70.0,4.450704225352113,4.450704225352113,4.450704225352113,4.450704225352113,1,4.450704225352113,19.808768101567154,0.0,0.0,4.450704225352113,190,190,190.0,190.0,1,190,36100,0.0,0,190.0,60,60,60.0,60.0,1,60,3600,0.0,0,60.0,4.036842105263158,4.036842105263158,4.036842105263158,4.036842105263158,1,4.036842105263158,16.296094182825488,0.0,0.0,4.036842105263158,173,173,173.0,173.0,1,173,29929,0.0,0,173.0,336,336,336.0,336.0,1,336,112896,0.0,0,336.0
260,4791559431206844550,1,25,7.0,2.5,10,70,1178,10.5,24,18.699999999999996,1,25,6.4,2.5,10,64,1040,7.25,24,17.799999999999997,3.0,5.0,4.445555555555556,4.75,10,44.455555555555556,202.251975308642,0.9000000000000004,2.0,5.0,3,355,127.2,79.5,10,1272,326582,192.0,352,338.8,1,90,34.4,21.5,10,344,22652,57.0,89,81.0,4.333333333333333,5.0,4.626951884910703,4.580176767676768,10,46.26951884910703,214.43724592058385,0.15667059959744556,0.666666666666667,4.885915492957746,0,55,12.7,6.5,10,127,4393,13.75,55,32.49999999999999,1,131,26.1,11.0,10,261,21397,16.75,130,63.49999999999997
261,4846498284303870694,13,13,13.0,13.0,1,13,169,0.0,0,13.0,13,13,13.0,13.0,1,13,169,0.0,0,13.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,71,71,71.0,71.0,1,71,5041,0.0,0,71.0,14,14,14.0,14.0,1,14,196,0.0,0,14.0,4.873239436619718,4.873239436619718,4.873239436619718,4.873239436619718,1,4.873239436619718,23.748462606625665,0.0,0.0,4.873239436619718,22,22,22.0,22.0,1,22,484,0.0,0,22.0,22,22,22.0,22.0,1,22,484,0.0,0,22.0
262,4878090453314212565,3,3,3.0,3.0,1,3,9,0.0,0,3.0,3,3,3.0,3.0,1,3,9,0.0,0,3.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,70,70,70.0,70.0,1,70,4900,0.0,0,70.0,22,22,22.0,22.0,1,22,484,0.0,0,22.0,4.957142857142857,4.957142857142857,4.957142857142857,4.957142857142857,1,4.957142857142857,24.57326530612245,0.0,0.0,4.957142857142857,0,0,0.0,0.0,1,0,0,0.0,0,0.0,3,3,3.0,3.0,1,3,9,0.0,0,3.0
263,4899755507202061493,26,26,26.0,26.0,1,26,676,0.0,0,26.0,26,26,26.0,26.0,1,26,676,0.0,0,26.0,4.1923076923076925,4.1923076923076925,4.1923076923076925,4.1923076923076925,1,4.1923076923076925,17.57544378698225,0.0,0.0,4.1923076923076925,108,108,108.0,108.0,1,108,11664,0.0,0,108.0,22,22,22.0,22.0,1,22,484,0.0,0,22.0,4.648148148148148,4.648148148148148,4.648148148148148,4.648148148148148,1,4.648148148148148,21.605281207133057,0.0,0.0,4.648148148148148,94,94,94.0,94.0,1,94,8836,0.0,0,94.0,115,115,115.0,115.0,1,115,13225,0.0,0,115.0
264,4904562693381133981,2,38,9.0,4.0,9,81,1787,1.0,36,19.600000000000005,2,35,8.333333333333334,4.0,9,75,1547,1.0,33,19.000000000000004,3.0,5.0,4.474853801169591,4.8,9,40.27368421052631,184.05385041551247,1.0,2.0,5.0,14,1599,408.0,175.0,9,3672,3538290,280.0,1585,970.2000000000002,0,226,57.333333333333336,10.0,9,516,77350,83.0,226,147.60000000000002,3.859259259259259,4.786290322580645,4.451625895421234,4.537190082644628,9,40.0646330587911,179.03659233093617,0.11210189024967132,0.9270310633213859,4.660115207373273,4,159,31.666666666666668,7.0,9,285,29935,16.0,155,80.60000000000002,4,219,55.0,12.0,9,495,71329,84.0,215,138.20000000000002
265,4905665918791615740,1,29,10.0,5.0,4,40,910,11.5,28,22.700000000000003,1,29,10.0,5.0,4,40,910,11.5,28,22.700000000000003,2.0,5.0,4.118534482758621,4.737068965517242,4,16.474137931034484,73.87997919143876,0.7693965517241379,3.0,4.925,2,1847,572.0,219.5,4,2288,3598086,780.0,1845,1422.5000000000002,2,301,113.25,75.0,4,453,111103,176.75,299,253.60000000000002,3.2857142857142856,4.826388888888889,4.206829258729299,4.3576069301570115,4,16.827317034917197,72.32318982263453,0.9215790460291684,1.5406746031746037,4.79303638031643,1,111,37.5,19.0,4,150,13436,48.5,110,87.60000000000002,3,172,54.25,21.0,4,217,30813,61.75,169,130.60000000000002
266,4916804883059580952,17,17,17.0,17.0,1,17,289,0.0,0,17.0,16,16,16.0,16.0,1,16,256,0.0,0,16.0,4.176470588235294,4.176470588235294,4.176470588235294,4.176470588235294,1,4.176470588235294,17.442906574394467,0.0,0.0,4.176470588235294,35,35,35.0,35.0,1,35,1225,0.0,0,35.0,7,7,7.0,7.0,1,7,49,0.0,0,7.0,4.2,4.2,4.2,4.2,1,4.2,17.64,0.0,0.0,4.2,40,40,40.0,40.0,1,40,1600,0.0,0,40.0,56,56,56.0,56.0,1,56,3136,0.0,0,56.0
267,4953093421049649882,27,27,27.0,27.0,1,27,729,0.0,0,27.0,25,25,25.0,25.0,1,25,625,0.0,0,25.0,4.851851851851852,4.851851851851852,4.851851851851852,4.851851851851852,1,4.851851851851852,23.540466392318248,0.0,0.0,4.851851851851852,147,147,147.0,147.0,1,147,21609,0.0,0,147.0,23,23,23.0,23.0,1,23,529,0.0,0,23.0,4.741496598639456,4.741496598639456,4.741496598639456,4.741496598639456,1,4.741496598639456,22.48178999490953,0.0,0.0,4.741496598639456,28,28,28.0,28.0,1,28,784,0.0,0,28.0,56,56,56.0,56.0,1,56,3136,0.0,0,56.0
268,5010403158128828477,10,35,22.5,22.5,2,45,1325,12.5,25,32.5,10,34,22.0,22.0,2,44,1256,12.0,24,31.6,4.5,4.885714285714286,4.692857142857143,4.692857142857143,2,9.385714285714286,44.12020408163266,0.19285714285714306,0.3857142857142861,4.847142857142858,248,248,248.0,248.0,2,496,123008,0.0,0,248.0,77,77,77.0,77.0,2,154,11858,0.0,0,77.0,4.346774193548387,4.346774193548387,4.346774193548387,4.346774193548387,2,8.693548387096774,37.78889177939646,0.0,0.0,4.346774193548387,53,151,102.0,102.0,2,204,25610,49.0,98,141.2,64,204,134.0,134.0,2,268,45712,70.0,140,190.0
269,5019946988756653037,5,5,5.0,5.0,1,5,25,0.0,0,5.0,5,5,5.0,5.0,1,5,25,0.0,0,5.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,77,77,77.0,77.0,1,77,5929,0.0,0,77.0,18,18,18.0,18.0,1,18,324,0.0,0,18.0,4.974025974025974,4.974025974025974,4.974025974025974,4.974025974025974,1,4.974025974025974,24.740934390285037,0.0,0.0,4.974025974025974,35,35,35.0,35.0,1,35,1225,0.0,0,35.0,48,48,48.0,48.0,1,48,2304,0.0,0,48.0
270,5029484201039485916,1,33,11.2,6.0,5,56,1352,14.0,32,25.8,1,29,10.2,6.0,5,51,1075,13.0,28,23.0,2.0,5.0,4.24,5.0,5,21.2,96.64,0.7999999999999998,3.0,5.0,3,306,103.0,81.0,5,515,110683,73.0,303,223.20000000000002,0,78,29.0,13.0,5,145,8289,34.0,78,64.4,4.432098765432099,5.0,4.658392878000721,4.6923076923076925,5,23.291964390003606,108.70893444963646,0.2263814616755795,0.5679012345679011,4.878787878787879,35,154,67.0,41.0,5,335,32747,35.0,119,120.4,42,245,100.0,76.0,5,500,77494,33.0,203,181.0
271,5088945669390810729,77,77,77.0,77.0,1,77,5929,0.0,0,77.0,73,73,73.0,73.0,1,73,5329,0.0,0,73.0,4.9480519480519485,4.9480519480519485,4.9480519480519485,4.9480519480519485,1,4.9480519480519485,24.48321808062068,0.0,0.0,4.9480519480519485,1258,1258,1258.0,1258.0,1,1258,1582564,0.0,0,1258.0,213,213,213.0,213.0,1,213,45369,0.0,0,213.0,4.659777424483307,4.659777424483307,4.659777424483307,4.659777424483307,1,4.659777424483307,21.713525645724285,0.0,0.0,4.659777424483307,98,98,98.0,98.0,1,98,9604,0.0,0,98.0,153,153,153.0,153.0,1,153,23409,0.0,0,153.0
272,5091492482980236473,1,175,62.888888888888886,47.0,9,566,58024,37.0,174,125.4,1,150,54.666666666666664,45.0,9,492,44644,47.0,149,111.60000000000001,1.0,5.0,4.426019786750348,4.88,9,39.83417808075313,189.667059934289,0.16749750747756753,4.0,4.978761061946903,7,2041,324.55555555555554,108.0,9,2921,4334479,216.0,2034,621.8000000000003,1,344,58.22222222222222,27.0,9,524,124424,30.0,343,106.40000000000006,2.4375,5.0,4.53573731093967,4.808163265306122,9,40.82163579845703,190.26947841582788,0.05835543766578244,2.5625,4.9220973782771535,28,148,77.44444444444444,68.0,9,697,64169,27.0,120,123.2,46,277,150.88888888888889,132.0,9,1358,256764,127.0,231,231.4
273,5129643008334126172,3,12,6.857142857142857,6.0,7,48,406,5.5,9,11.4,3,12,6.428571428571429,6.0,7,45,363,5.0,9,10.8,3.6666666666666665,5.0,4.487012987012987,5.0,7,31.409090909090907,143.41988062442607,1.128787878787879,1.3333333333333335,5.0,2,723,217.85714285714286,39.0,7,1525,877463,311.5,721,638.4000000000001,3,172,58.285714285714285,16.0,7,408,59480,90.5,169,170.2,4.43298969072165,5.0,4.651684513458908,4.527272727272727,7,32.56179159421235,151.7651116876012,0.33326804592364745,0.5670103092783503,4.907692307692307,7,42,14.714285714285714,9.0,7,103,2483,6.5,35,28.20000000000001,8,48,18.428571428571427,13.0,7,129,3503,8.0,40,31.20000000000001
274,5142251902292838290,2,2,2.0,2.0,1,2,4,0.0,0,2.0,2,2,2.0,2.0,1,2,4,0.0,0,2.0,3.0,3.0,3.0,3.0,1,3.0,9.0,0.0,0.0,3.0,61,61,61.0,61.0,1,61,3721,0.0,0,61.0,17,17,17.0,17.0,1,17,289,0.0,0,17.0,4.60655737704918,4.60655737704918,4.60655737704918,4.60655737704918,1,4.60655737704918,21.22037086804622,0.0,0.0,4.60655737704918,57,57,57.0,57.0,1,57,3249,0.0,0,57.0,381,381,381.0,381.0,1,381,145161,0.0,0,381.0
275,5161166887350614275,1,3,1.6666666666666667,1.0,3,5,11,1.0,2,2.6,1,3,1.6666666666666667,1.0,3,5,11,1.0,2,2.6,1.0,4.666666666666667,2.2222222222222223,1.0,3,6.666666666666667,23.777777777777782,1.8333333333333335,3.666666666666667,3.9333333333333336,9,43,29.0,35.0,3,87,3155,17.0,34,41.4,7,15,9.666666666666666,7.0,3,29,323,4.0,8,13.4,3.8372093023255816,4.714285714285714,4.183831672203765,4.0,3,12.551495016611295,52.94866502577234,0.4385382059800671,0.8770764119601329,4.571428571428571,0,7,3.3333333333333335,3.0,3,10,58,3.5,7,6.2,3,12,7.0,6.0,3,21,189,4.5,9,10.8
276,5244635574870148223,1,4,2.3333333333333335,2.0,3,7,21,1.5,3,3.6,1,4,2.0,1.0,3,6,18,1.5,3,3.4000000000000004,1.0,4.0,2.0,1.0,3,6.0,18.0,1.5,3.0,3.4000000000000004,15,34,24.333333333333332,24.0,3,73,1957,9.5,19,32.0,2,15,6.666666666666667,3.0,3,20,238,6.5,13,12.600000000000001,3.9166666666666665,4.588235294117647,4.346078431372549,4.533333333333333,3,13.038235294117646,56.94329200307574,0.33578431372549034,0.6715686274509802,4.577254901960784,0,7,3.6666666666666665,4.0,3,11,65,3.5,7,6.4,3,24,16.0,21.0,3,48,1026,10.5,21,23.4
277,5253442589456496672,9,9,9.0,9.0,1,9,81,0.0,0,9.0,9,9,9.0,9.0,1,9,81,0.0,0,9.0,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,1,4.333333333333333,18.777777777777775,0.0,0.0,4.333333333333333,69,69,69.0,69.0,1,69,4761,0.0,0,69.0,15,15,15.0,15.0,1,15,225,0.0,0,15.0,4.2898550724637685,4.2898550724637685,4.2898550724637685,4.2898550724637685,1,4.2898550724637685,18.402856542743123,0.0,0.0,4.2898550724637685,12,12,12.0,12.0,1,12,144,0.0,0,12.0,14,14,14.0,14.0,1,14,196,0.0,0,14.0
278,5266974751690261863,12,12,12.0,12.0,1,12,144,0.0,0,12.0,12,12,12.0,12.0,1,12,144,0.0,0,12.0,4.583333333333333,4.583333333333333,4.583333333333333,4.583333333333333,1,4.583333333333333,21.006944444444443,0.0,0.0,4.583333333333333,176,176,176.0,176.0,1,176,30976,0.0,0,176.0,76,76,76.0,76.0,1,76,5776,0.0,0,76.0,4.357954545454546,4.357954545454546,4.357954545454546,4.357954545454546,1,4.357954545454546,18.991767820247937,0.0,0.0,4.357954545454546,69,69,69.0,69.0,1,69,4761,0.0,0,69.0,110,110,110.0,110.0,1,110,12100,0.0,0,110.0
279,5267624967993744892,48,48,48.0,48.0,1,48,2304,0.0,0,48.0,44,44,44.0,44.0,1,44,1936,0.0,0,44.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,10,10,10.0,10.0,1,10,100,0.0,0,10.0,3,3,3.0,3.0,1,3,9,0.0,0,3.0,4.9,4.9,4.9,4.9,1,4.9,24.010000000000005,0.0,0.0,4.9,97,97,97.0,97.0,1,97,9409,0.0,0,97.0,243,243,243.0,243.0,1,243,59049,0.0,0,243.0
280,5312918826739540323,9,9,9.0,9.0,1,9,81,0.0,0,9.0,9,9,9.0,9.0,1,9,81,0.0,0,9.0,4.222222222222222,4.222222222222222,4.222222222222222,4.222222222222222,1,4.222222222222222,17.82716049382716,0.0,0.0,4.222222222222222,382,382,382.0,382.0,1,382,145924,0.0,0,382.0,35,35,35.0,35.0,1,35,1225,0.0,0,35.0,4.384816753926701,4.384816753926701,4.384816753926701,4.384816753926701,1,4.384816753926701,19.226617965516294,0.0,0.0,4.384816753926701,34,34,34.0,34.0,1,34,1156,0.0,0,34.0,42,42,42.0,42.0,1,42,1764,0.0,0,42.0
281,5315934344694799949,14,14,14.0,14.0,1,14,196,0.0,0,14.0,13,13,13.0,13.0,1,13,169,0.0,0,13.0,4.571428571428571,4.571428571428571,4.571428571428571,4.571428571428571,1,4.571428571428571,20.897959183673468,0.0,0.0,4.571428571428571,77,77,77.0,77.0,1,77,5929,0.0,0,77.0,22,22,22.0,22.0,1,22,484,0.0,0,22.0,4.428571428571429,4.428571428571429,4.428571428571429,4.428571428571429,1,4.428571428571429,19.612244897959187,0.0,0.0,4.428571428571429,123,123,123.0,123.0,1,123,15129,0.0,0,123.0,208,208,208.0,208.0,1,208,43264,0.0,0,208.0
282,5318252324547750357,2,31,16.5,16.5,2,33,965,14.5,29,28.1,2,31,16.5,16.5,2,33,965,14.5,29,28.1,3.0,4.870967741935484,3.935483870967742,3.935483870967742,2,7.870967741935484,32.72632674297607,0.935483870967742,1.870967741935484,4.683870967741935,4,49,26.5,26.5,2,53,2417,22.5,45,44.5,1,22,11.5,11.5,2,23,485,10.5,21,19.9,3.0,4.387755102040816,3.693877551020408,3.693877551020408,2,7.387755102040816,28.252394835485212,0.6938775510204076,1.387755102040816,4.248979591836735,1,39,20.0,20.0,2,40,1522,19.0,38,35.2,2,67,34.5,34.5,2,69,4493,32.5,65,60.5
283,5351212407149673457,39,42,40.5,40.5,2,81,3285,1.5,3,41.7,33,40,36.5,36.5,2,73,2689,3.5,7,39.3,5.0,5.0,5.0,5.0,2,10.0,50.0,0.0,0.0,5.0,188,1209,698.5,698.5,2,1397,1497025,510.5,1021,1106.9,42,236,139.0,139.0,2,278,57460,97.0,194,216.6,4.639371381306865,4.840425531914893,4.739898456610879,4.739898456610879,2,9.479796913221758,44.95348614370275,0.10052707530401506,0.20105415060802834,4.820320116854091,101,118,109.5,109.5,2,219,24125,8.5,17,116.3,117,216,166.5,166.5,2,333,60345,49.5,99,206.1
284,5401932919188249170,1,40,14.666666666666666,3.0,3,44,1610,19.5,39,32.6,1,39,14.333333333333334,3.0,3,43,1531,19.0,38,31.8,4.775,5.0,4.925,5.0,3,14.775,72.800625,0.11249999999999982,0.22499999999999964,5.0,4,634,326.6666666666667,342.0,3,980,518936,315.0,630,575.6,0,90,51.333333333333336,64.0,3,154,12196,45.0,90,84.8,4.087719298245614,5.0,4.551847547364731,4.5678233438485805,3,13.655542642094193,62.57445916185765,0.4561403508771935,0.9122807017543861,4.913564668769716,3,82,29.666666666666668,4.0,3,89,6749,39.5,79,66.4,3,100,37.333333333333336,9.0,3,112,10090,48.5,97,81.80000000000001
285,5421133659130873120,29,29,29.0,29.0,1,29,841,0.0,0,29.0,28,28,28.0,28.0,1,28,784,0.0,0,28.0,4.931034482758621,4.931034482758621,4.931034482758621,4.931034482758621,1,4.931034482758621,24.31510107015458,0.0,0.0,4.931034482758621,100,100,100.0,100.0,1,100,10000,0.0,0,100.0,57,57,57.0,57.0,1,57,3249,0.0,0,57.0,3.34,3.34,3.34,3.34,1,3.34,11.1556,0.0,0.0,3.34,56,56,56.0,56.0,1,56,3136,0.0,0,56.0,101,101,101.0,101.0,1,101,10201,0.0,0,101.0
286,5466934251869292037,4,34,18.8,18.0,5,94,2268,10.0,30,30.0,4,34,18.6,18.0,5,93,2221,9.0,30,29.6,3.857142857142857,4.833333333333333,4.434500466853408,4.555555555555555,5,22.17250233426704,98.92362571390211,0.4264705882352944,0.9761904761904758,4.770588235294118,157,877,407.0,268.0,5,2035,1197971,357.0,720,744.2,11,345,106.8,42.0,5,534,134576,94.0,334,253.0,4.548507462686567,4.909574468085107,4.751027326952242,4.738882554161916,5,23.755136634761207,112.93352037332363,0.09320399696137471,0.36106700539853964,4.876019910208862,37,70,55.0,56.0,5,275,16069,28.0,33,70.0,70,104,89.8,92.0,5,449,41069,17.0,34,102.4
287,5470748928248412803,35,35,35.0,35.0,1,35,1225,0.0,0,35.0,34,34,34.0,34.0,1,34,1156,0.0,0,34.0,4.571428571428571,4.571428571428571,4.571428571428571,4.571428571428571,1,4.571428571428571,20.897959183673468,0.0,0.0,4.571428571428571,18,18,18.0,18.0,1,18,324,0.0,0,18.0,1,1,1.0,1.0,1,1,1,0.0,0,1.0,4.833333333333333,4.833333333333333,4.833333333333333,4.833333333333333,1,4.833333333333333,23.361111111111107,0.0,0.0,4.833333333333333,44,44,44.0,44.0,1,44,1936,0.0,0,44.0,50,50,50.0,50.0,1,50,2500,0.0,0,50.0
288,5476108455197090699,1,1,1.0,1.0,1,1,1,0.0,0,1.0,1,1,1.0,1.0,1,1,1,0.0,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,14,14,14.0,14.0,1,14,196,0.0,0,14.0,0,0,0.0,0.0,1,0,0,0.0,0,0.0,3.2857142857142856,3.2857142857142856,3.2857142857142856,3.2857142857142856,1,3.2857142857142856,10.795918367346937,0.0,0.0,3.2857142857142856,3,3,3.0,3.0,1,3,9,0.0,0,3.0,4,4,4.0,4.0,1,4,16,0.0,0,4.0
289,5482225044870171400,11,11,11.0,11.0,1,11,121,0.0,0,11.0,9,9,9.0,9.0,1,9,81,0.0,0,9.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,85,85,85.0,85.0,1,85,7225,0.0,0,85.0,51,51,51.0,51.0,1,51,2601,0.0,0,51.0,4.552941176470588,4.552941176470588,4.552941176470588,4.552941176470588,1,4.552941176470588,20.729273356401382,0.0,0.0,4.552941176470588,160,160,160.0,160.0,1,160,25600,0.0,0,160.0,215,215,215.0,215.0,1,215,46225,0.0,0,215.0
